datapack,rc_service,rc_source,rc_from_name,label_disagreement,finished,p90_rank,p90_n_services,p90_rc_in_traces,mean_rank,mean_n_services,mean_rc_in_traces
ts6-ts-basic-service-response-replace-code-zz66rj,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,2.0,29,True,4.0,29,True
ts0-ts-contacts-service-pod-failure-j42hd8,ts-contacts-service,ground_truth.service,ts-contacts-service-pod,True,True,18.0,22,True,17.0,22,True
ts6-ts-ui-dashboard-request-abort-k6bvd5,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request,True,True,4.0,29,True,8.0,29,True
ts5-mysql-bandwidth-r5tp67,mysql,ground_truth.service,,False,True,,22,False,,22,False
ts9-ts-preserve-service-pod-failure-6w29wr,ts-preserve-service,ground_truth.service,ts-preserve-service-pod,True,True,,26,False,,26,False
ts0-ts-basic-service-request-replace-method-rmcj6l,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,3.0,30,True,1.0,30,True
ts2-mysql-delay-d427wn,mysql,ground_truth.service,,False,True,,26,False,,26,False
ts0-ts-route-plan-service-request-replace-method-lrzhl6,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,29,True,29.0,29,True
ts9-ts-ui-dashboard-request-abort-vl9sqj,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request,True,True,9.0,28,True,14.0,28,True
ts3-ts-user-service-container-kill-hfwrsp,ts-user-service,ground_truth.service,ts-user-service-container,True,True,3.0,28,True,3.0,28,True
ts2-ts-travel2-service-response-replace-code-4xptvj,ts-travel2-service,ground_truth.service,ts-travel2-service-response-replace,True,True,21.0,26,True,7.0,26,True
ts2-ts-ui-dashboard-request-replace-method-m2vgtk,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,23.0,25,True,24.0,25,True
ts5-ts-ui-dashboard-request-replace-method-dxffln,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,22.0,29,True,19.0,29,True
ts1-ts-ui-dashboard-response-replace-code-5cjdfh,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,18.0,28,True,14.0,28,True
ts8-ts-food-service-pod-failure-9swgtb,ts-food-service,ground_truth.service,ts-food-service-pod,True,True,,22,False,,22,False
ts0-ts-station-service-loss-hs8vrm,ts-station-service,ground_truth.service,ts-station-service,False,True,1.0,18,True,1.0,18,True
ts3-ts-basic-service-request-replace-method-w5jbvs,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,10.0,29,True,1.0,29,True
ts7-mysql-loss-dxzvbj,mysql,ground_truth.service,,False,True,,28,False,,28,False
ts0-ts-preserve-service-request-replace-method-2hbvml,ts-preserve-service,ground_truth.service,ts-preserve-service-request-replace,True,True,26.0,26,True,25.0,26,True
ts4-ts-inside-payment-service-stress-gc2kcm,ts-inside-payment-service,ground_truth.service,ts-inside-payment-service,False,True,2.0,29,True,1.0,29,True
ts0-ts-ui-dashboard-request-replace-method-5dxswc,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,5.0,30,True,15.0,30,True
ts7-ts-ui-dashboard-response-replace-code-5z55k9,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,8.0,30,True,12.0,30,True
ts2-ts-consign-price-service-stress-7r95bt,ts-consign-price-service,ground_truth.service,ts-consign-price-service,False,True,7.0,29,True,2.0,29,True
ts7-ts-route-plan-service-response-replace-code-bhpv8l,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,27.0,30,True,15.0,30,True
ts5-ts-basic-service-response-replace-code-n7djz7,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,1.0,26,True,8.0,26,True
ts4-ts-travel-plan-service-request-abort-2gtm6s,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request,True,True,11.0,29,True,8.0,29,True
ts5-ts-order-service-corrupt-bd4p5g,ts-order-service,ground_truth.service,ts-order-service,False,True,9.0,29,True,6.0,29,True
ts2-ts-basic-service-response-replace-code-7rd4dg,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,17.0,30,True,14.0,30,True
ts1-ts-travel-plan-service-request-replace-method-d2pqdm,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request-replace,True,True,7.0,29,True,6.0,29,True
ts1-mysql-partition-rmwzw9,mysql,ground_truth.service,,False,True,,22,False,,22,False
ts2-ts-route-plan-service-response-replace-code-7p5mcr,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,29.0,29,True,29.0,29,True
ts1-ts-preserve-service-request-replace-method-xmhsbb,ts-preserve-service,ground_truth.service,ts-preserve-service-request-replace,True,True,26.0,26,True,23.0,26,True
ts3-ts-ui-dashboard-response-replace-code-c29vsl,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,7.0,30,True,17.0,30,True
ts3-mysql-bandwidth-54lp7m,mysql,ground_truth.service,,False,True,,28,False,,28,False
ts2-ts-basic-service-response-replace-body-hk6w9p,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,10.0,30,True,21.0,30,True
ts4-ts-order-other-service-loss-mvcrfm,ts-order-other-service,ground_truth.service,ts-order-other-service,False,True,8.0,28,True,24.0,28,True
ts8-ts-route-plan-service-request-replace-method-8c77mx,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,30,True,26.0,30,True
ts5-ts-route-service-corrupt-vvvjts,ts-route-service,ground_truth.service,ts-route-service,False,True,15.0,30,True,7.0,30,True
ts1-ts-travel-plan-service-return-kp5bqw,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service,False,True,29.0,29,True,29.0,29,True
ts0-ts-travel-plan-service-request-replace-method-wdhm4q,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request-replace,True,True,29.0,30,True,30.0,30,True
ts3-ts-consign-price-service-pod-failure-bfznw7,ts-consign-price-service,ground_truth.service,ts-consign-price-service-pod,True,True,,29,False,,29,False
ts1-ts-route-plan-service-request-replace-path-8b97qc,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,29,True,29.0,29,True
ts2-mysql-partition-5zrq5z,mysql,ground_truth.service,,False,True,,21,False,,21,False
ts5-ts-ui-dashboard-response-replace-code-mdt2gw,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,15.0,29,True,18.0,29,True
ts4-ts-user-service-stress-wghgtv,ts-user-service,ground_truth.service,ts-user-service,False,True,2.0,29,True,3.0,29,True
ts5-ts-route-plan-service-response-replace-code-fps9dk,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,26.0,30,True,21.0,30,True
ts2-ts-travel2-service-request-replace-method-mh6crg,ts-travel2-service,ground_truth.service,ts-travel2-service-request-replace,True,True,27.0,27,True,26.0,27,True
ts2-mysql-loss-4fvjb6,mysql,ground_truth.service,,False,True,,25,False,,25,False
ts6-ts-security-service-response-replace-code-nj74q4,ts-security-service,ground_truth.service,ts-security-service-response-replace,True,True,22.0,26,True,1.0,26,True
ts5-ts-ui-dashboard-request-replace-method-wlvx9d,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,13.0,30,True,18.0,30,True
ts0-ts-basic-service-response-replace-body-85cnwx,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,26.0,26,True,25.0,26,True
ts2-ts-travel2-service-request-replace-method-4kt8tq,ts-travel2-service,ground_truth.service,ts-travel2-service-request-replace,True,True,1.0,29,True,1.0,29,True
ts7-ts-assurance-service-stress-lth6xq,ts-assurance-service,ground_truth.service,ts-assurance-service,False,True,6.0,29,True,1.0,29,True
ts3-ts-preserve-service-request-replace-path-lxcwn2,ts-preserve-service,ground_truth.service,ts-preserve-service-request-replace,True,True,28.0,28,True,27.0,28,True
ts3-ts-travel2-service-request-replace-path-k8m2px,ts-travel2-service,ground_truth.service,ts-travel2-service-request-replace,True,True,25.0,27,True,25.0,27,True
ts6-ts-travel-service-partition-m5gdt5,ts-travel-service,ground_truth.service,ts-travel-service,False,True,1.0,22,True,1.0,22,True
ts1-ts-route-plan-service-request-replace-method-p6bkb6,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,28.0,30,True,22.0,30,True
ts1-ts-route-service-corrupt-5z9zfl,ts-route-service,ground_truth.service,ts-route-service,False,True,3.0,17,True,2.0,17,True
ts3-ts-ui-dashboard-response-abort-zd59tz,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response,True,True,12.0,26,True,22.0,26,True
ts3-ts-travel-plan-service-response-replace-code-cl7m5g,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-response-replace,True,True,24.0,29,True,10.0,29,True
ts1-ts-seat-service-request-replace-method-4m5zmq,ts-seat-service,ground_truth.service,ts-seat-service-request-replace,True,True,6.0,19,True,13.0,19,True
ts5-ts-order-service-loss-5r5z8b,ts-order-service,ground_truth.service,ts-order-service,False,True,12.0,29,True,13.0,29,True
ts5-ts-travel2-service-delay-6pltt2,ts-travel2-service,ground_truth.service,ts-travel2-service,False,True,1.0,30,True,1.0,30,True
ts7-ts-ui-dashboard-request-replace-method-cgqxk7,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,14.0,25,True,16.0,25,True
ts1-ts-basic-service-request-replace-method-nhgsjg,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,16.0,30,True,24.0,30,True
ts2-ts-preserve-service-response-replace-code-bk2689,ts-preserve-service,ground_truth.service,ts-preserve-service-response-replace,True,True,27.0,27,True,27.0,27,True
ts3-ts-seat-service-response-abort-csvk8f,ts-seat-service,ground_truth.service,ts-seat-service-response,True,True,9.0,19,True,8.0,19,True
ts0-ts-seat-service-response-abort-nggfmq,ts-seat-service,ground_truth.service,ts-seat-service-response,True,True,20.0,23,True,21.0,23,True
ts2-ts-travel2-service-response-replace-code-ttpn92,ts-travel2-service,ground_truth.service,ts-travel2-service-response-replace,True,True,20.0,28,True,16.0,28,True
ts3-ts-food-service-response-abort-9tjsld,ts-food-service,ground_truth.service,ts-food-service-response,True,True,2.0,25,True,3.0,25,True
ts8-ts-food-service-response-replace-code-lsl65n,ts-food-service,ground_truth.service,ts-food-service-response-replace,True,True,4.0,23,True,6.0,23,True
ts3-ts-ui-dashboard-response-replace-code-kxp2f4,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,18.0,28,True,26.0,28,True
ts1-ts-basic-service-response-replace-code-ft59pl,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,7.0,30,True,20.0,30,True
ts3-ts-contacts-service-container-kill-262mnp,ts-contacts-service,ground_truth.service,ts-contacts-service-container,True,True,4.0,29,True,3.0,29,True
ts1-ts-train-service-stress-jfr96k,ts-train-service,ground_truth.service,ts-train-service,False,True,1.0,30,True,1.0,30,True
ts1-ts-seat-service-request-replace-path-jmcntt,ts-seat-service,ground_truth.service,ts-seat-service-request-replace,True,True,26.0,27,True,25.0,27,True
ts0-ts-route-plan-service-request-replace-path-7v499h,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,27.0,28,True,27.0,28,True
ts1-ts-route-plan-service-response-delay-6q57t2,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response,True,True,2.0,29,True,1.0,29,True
ts5-ts-food-service-response-replace-code-f8pjnn,ts-food-service,ground_truth.service,ts-food-service-response-replace,True,True,23.0,23,True,23.0,23,True
ts6-ts-travel-plan-service-response-replace-code-xwj6fw,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-response-replace,True,True,3.0,30,True,5.0,30,True
ts0-mysql-partition-k9q6lq,mysql,ground_truth.service,,False,True,,15,False,,15,False
ts3-ts-config-service-partition-gpznpx,ts-config-service,ground_truth.service,ts-config-service,False,True,1.0,24,True,1.0,24,True
ts1-ts-route-plan-service-request-replace-method-frmsf5,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,29,True,29.0,29,True
ts5-ts-order-service-container-kill-9j8zpl,ts-order-service,ground_truth.service,ts-order-service-container,True,True,1.0,30,True,1.0,30,True
ts1-ts-seat-service-request-delay-7dtgj8,ts-seat-service,ground_truth.service,ts-seat-service-request,True,True,1.0,29,True,1.0,29,True
ts1-ts-route-plan-service-request-replace-method-bn6rxm,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,29,True,28.0,29,True
ts7-ts-ui-dashboard-response-replace-code-jv845c,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,4.0,28,True,17.0,28,True
ts2-ts-travel-service-bandwidth-f9fkg7,ts-travel-service,ground_truth.service,ts-travel-service,False,True,1.0,26,True,1.0,26,True
ts1-ts-auth-service-request-replace-method-mqrzv4,ts-auth-service,ground_truth.service,ts-auth-service-request-replace,True,True,8.0,8,True,7.0,8,True
ts6-ts-basic-service-partition-v2dpdl,ts-basic-service,ground_truth.service,ts-basic-service,False,True,1.0,23,True,1.0,23,True
ts5-ts-assurance-service-stress-pngbjc,ts-assurance-service,ground_truth.service,ts-assurance-service,False,True,1.0,30,True,1.0,30,True
ts5-ts-route-plan-service-request-replace-method-7msq7k,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,29.0,30,True,25.0,30,True
ts5-ts-route-plan-service-request-replace-method-hvvmmj,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,27.0,29,True,27.0,29,True
ts8-ts-ui-dashboard-request-replace-method-xlwbzw,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,15.0,29,True,15.0,29,True
ts4-ts-station-service-bandwidth-nfljv5,ts-station-service,ground_truth.service,ts-station-service,False,True,11.0,25,True,12.0,25,True
ts8-ts-route-plan-service-response-replace-body-l4k72c,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response-replace,True,True,28.0,29,True,18.0,29,True
ts2-ts-basic-service-response-replace-code-rmprwq,ts-basic-service,ground_truth.service,ts-basic-service-response-replace,True,True,7.0,28,True,7.0,28,True
ts2-ts-ui-dashboard-response-replace-code-7nldtm,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,11.0,30,True,15.0,30,True
ts3-ts-route-plan-service-response-abort-mwz8b5,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response,True,True,29.0,29,True,18.0,29,True
ts6-ts-basic-service-corrupt-zg68ql,ts-basic-service,ground_truth.service,ts-basic-service,False,True,3.0,23,True,2.0,23,True
ts4-ts-travel-plan-service-request-delay-pbxls9,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request,True,True,1.0,29,True,1.0,29,True
ts0-ts-ui-dashboard-request-replace-method-z9kbl2,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-request-replace,True,True,23.0,29,True,21.0,29,True
ts4-ts-route-plan-service-request-replace-method-fd9l64,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,7.0,30,True,10.0,30,True
ts0-ts-preserve-service-response-abort-7gp2mq,ts-preserve-service,ground_truth.service,ts-preserve-service-response,True,True,6.0,26,True,18.0,26,True
ts2-ts-travel-plan-service-request-replace-path-6nhxmd,ts-travel-plan-service,ground_truth.service,ts-travel-plan-service-request-replace,True,True,28.0,29,True,28.0,29,True
ts4-ts-auth-service-pod-failure-97s6xl,ts-auth-service,ground_truth.service,ts-auth-service-pod,True,True,1.0,22,True,1.0,22,True
ts6-mysql-partition-rclqhj,mysql,ground_truth.service,,False,True,,25,False,,25,False
ts3-ts-seat-service-response-replace-code-cfcfbf,ts-seat-service,ground_truth.service,ts-seat-service-response-replace,True,True,7.0,23,True,12.0,23,True
ts6-ts-travel2-service-request-delay-bnhhtc,ts-travel2-service,ground_truth.service,ts-travel2-service-request,True,True,2.0,30,True,2.0,30,True
ts9-ts-route-plan-service-request-replace-method-pbzczf,ts-route-plan-service,ground_truth.service,ts-route-plan-service-request-replace,True,True,16.0,29,True,11.0,29,True
ts4-ts-route-plan-service-response-abort-h48vtr,ts-route-plan-service,ground_truth.service,ts-route-plan-service-response,True,True,4.0,29,True,9.0,29,True
ts0-ts-travel2-service-request-replace-method-dhgqc8,ts-travel2-service,ground_truth.service,ts-travel2-service-request-replace,True,True,29.0,29,True,28.0,29,True
ts3-ts-ui-dashboard-response-replace-code-kj98gq,ts-ui-dashboard,ground_truth.service,ts-ui-dashboard-response-replace,True,True,17.0,29,True,19.0,29,True
ts2-ts-basic-service-request-replace-method-pf7nnd,ts-basic-service,ground_truth.service,ts-basic-service-request-replace,True,True,29.0,30,True,28.0,30,True
